dataset,surrogate,target,attack,sample_id,success,queries,steps,linf,error
cifar10,resnet18,vgg16,elpd_blend,53,True,17,1,0.007843166589736938,
cifar10,resnet18,vgg16,elpd_blend,54,True,17,1,0.007843166589736938,
cifar10,resnet18,vgg16,elpd_blend,55,True,17,1,0.007843166589736938,
cifar10,resnet18,vgg16,elpd_blend,56,True,17,1,0.007843166589736938,
cifar10,resnet18,vgg16,elpd_blend,57,True,17,1,0.007843166589736938,
cifar10,resnet18,vgg16,elpd_blend,58,True,17,1,0.007843166589736938,
cifar10,resnet18,vgg16,elpd_blend,59,True,17,1,0.007843166589736938,
cifar10,resnet18,vgg16,elpd_blend,60,True,17,1,0.007843166589736938,
cifar10,resnet18,vgg16,elpd_blend,61,True,17,1,0.007843166589736938,
cifar10,resnet18,vgg16,elpd_blend,62,True,17,1,0.007843166589736938,
cifar10,resnet18,vgg16,elpd_blend,63,True,17,1,0.007843166589736938,
cifar10,resnet18,vgg16,elpd_blend,64,True,17,1,0.007843166589736938,
cifar10,resnet18,vgg16,elpd_blend,65,True,17,1,0.007843166589736938,
cifar10,resnet18,vgg16,elpd_blend,66,True,17,1,0.007843166589736938,
cifar10,resnet18,vgg16,elpd_blend,67,True,17,1,0.007843166589736938,
cifar10,resnet18,vgg16,elpd_blend,68,True,17,1,0.007843166589736938,
cifar10,resnet18,vgg16,elpd_blend,69,True,17,1,0.007843166589736938,
cifar10,resnet18,vgg16,elpd_blend,70,True,17,1,0.007843166589736938,
cifar10,resnet18,vgg16,elpd_blend,71,True,17,1,0.007843166589736938,
cifar10,resnet18,vgg16,elpd_blend,72,True,17,1,0.007843166589736938,
cifar10,resnet18,vgg16,elpd_blend,73,True,17,1,0.007843166589736938,
cifar10,resnet18,vgg16,elpd_blend,74,True,17,1,0.007843166589736938,
cifar10,resnet18,vgg16,elpd_blend,75,True,17,1,0.007843166589736938,
cifar10,resnet18,vgg16,elpd_blend,76,True,17,1,0.007843166589736938,
cifar10,resnet18,vgg16,elpd_blend,77,True,17,1,0.007843166589736938,
cifar10,resnet18,vgg16,elpd_blend,78,True,17,1,0.007843166589736938,
cifar10,resnet18,vgg16,elpd_blend,79,True,17,1,0.007843166589736938,
cifar10,resnet18,vgg16,elpd_blend,80,True,17,1,0.007843166589736938,
cifar10,resnet18,vgg16,elpd_blend,81,True,17,1,0.007843166589736938,
cifar10,resnet18,vgg16,elpd_blend,82,True,17,1,0.007843166589736938,
cifar10,resnet18,vgg16,elpd_blend,83,True,17,1,0.007843166589736938,
cifar10,resnet18,vgg16,elpd_blend,84,True,17,1,0.007843166589736938,
cifar10,resnet18,vgg16,elpd_blend,85,True,17,1,0.007843166589736938,
cifar10,resnet18,vgg16,elpd_blend,86,True,17,1,0.007843166589736938,
cifar10,resnet18,vgg16,elpd_blend,87,False,426,25,0.03137257695198059,
cifar10,resnet18,vgg16,elpd_blend,88,True,17,1,0.007843166589736938,
cifar10,resnet18,vgg16,elpd_blend,89,True,17,1,0.007843166589736938,
cifar10,resnet18,vgg16,elpd_blend,90,True,17,1,0.007843166589736938,
cifar10,resnet18,vgg16,elpd_blend,91,True,17,1,0.007843166589736938,
cifar10,resnet18,vgg16,elpd_blend,92,True,17,1,0.007843166589736938,
cifar10,resnet18,vgg16,elpd_blend,93,True,17,1,0.007843166589736938,
cifar10,resnet18,vgg16,elpd_blend,94,True,17,1,0.007843166589736938,
cifar10,resnet18,vgg16,elpd_blend,95,True,17,1,0.007843166589736938,
cifar10,resnet18,vgg16,elpd_blend,96,True,17,1,0.007843166589736938,
cifar10,resnet18,vgg16,elpd_blend,97,True,17,1,0.007843166589736938,
cifar10,resnet18,vgg16,elpd_blend,98,True,17,1,0.007843166589736938,
cifar10,resnet18,vgg16,elpd_blend,99,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,0,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,1,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,2,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,3,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,4,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,5,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,6,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,7,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,8,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,9,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,10,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,11,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,12,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,13,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,14,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,15,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,16,True,0,1,0.00784313678741455,
cifar100,resnet18,vgg16,mifgsm,17,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,18,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,19,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,20,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,21,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,22,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,23,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,24,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,25,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,26,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,27,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,28,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,29,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,30,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,31,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,32,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,33,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,34,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,35,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,36,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,37,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,38,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,39,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,40,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,41,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,42,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,43,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,44,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,45,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,46,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,47,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,48,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,49,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,50,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,51,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,52,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,53,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,54,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,55,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,56,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,57,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,58,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,59,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,60,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,61,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,62,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,63,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,64,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,65,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,66,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,67,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,68,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,69,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,70,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,71,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,72,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,73,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,74,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,75,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,76,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,77,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,78,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,79,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,80,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,81,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,82,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,83,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,84,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,85,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,86,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,87,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,88,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,89,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,90,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,91,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,92,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,93,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,94,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,95,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,96,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,97,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,98,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,99,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,100,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,101,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,102,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,103,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,104,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,105,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,106,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,107,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,108,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,109,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,110,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,111,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,112,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,113,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,114,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,115,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,116,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,117,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,118,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,119,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,120,True,0,1,0.007843151688575745,
cifar100,resnet18,vgg16,mifgsm,121,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,122,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,123,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,124,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,125,True,0,3,0.02352944016456604,
cifar100,resnet18,vgg16,mifgsm,126,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,127,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,128,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,129,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,130,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,131,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,132,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,133,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,134,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,135,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,136,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,137,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,138,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,139,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,140,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,141,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,142,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,143,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,144,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,145,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,146,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,147,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,148,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,149,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,150,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,151,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,152,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,153,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,154,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,155,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,156,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,157,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,158,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,159,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,160,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,161,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,162,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,163,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,164,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,165,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,166,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,167,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,168,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,169,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,170,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,171,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,172,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,173,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,174,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,175,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,176,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,177,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,178,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,179,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,180,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,181,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,182,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,183,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,184,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,185,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,186,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,187,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,188,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,189,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,190,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,191,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,192,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,193,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,194,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,195,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,196,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,197,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,198,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,mifgsm,199,True,0,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,0,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,1,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,2,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,3,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,4,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,5,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,6,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,7,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,8,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,9,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,10,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,11,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,12,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,13,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,14,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,15,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,16,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,17,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,18,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,19,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,20,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,21,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,22,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,23,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,24,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,25,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,26,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,27,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,28,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,29,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,30,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,31,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,32,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,33,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,34,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,35,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,36,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,37,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,38,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,39,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,40,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,41,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,42,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,43,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,44,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,45,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,46,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,47,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,48,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,49,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,50,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,51,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,52,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,53,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,54,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,55,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,56,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,57,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,58,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,59,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,60,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,61,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,62,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,63,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,64,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,65,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,66,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,67,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,68,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,69,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,70,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,71,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,72,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,73,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,74,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,75,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,76,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,77,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,78,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,79,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,80,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,81,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,82,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,83,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,84,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,85,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,86,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,87,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,88,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,89,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,90,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,91,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,92,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,93,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,94,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,95,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,96,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,97,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,98,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,99,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,100,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,101,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,102,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,103,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,104,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,105,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,106,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,107,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,108,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,109,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,110,True,17,1,0.007843166589736938,
cifar100,resnet18,vgg16,nes_only,111,True,17,1,0.007843166589736938,
