timestamp,model,dataset,attack,epsilon,alpha,iters,w_fgsm,w_pgd,w_bim,clean_acc,adv_acc,attack_success_rate,avg_linf,asr_class_0,asr_class_1,asr_class_2,asr_class_3,asr_class_4,asr_class_5,asr_class_6,asr_class_7,asr_class_8,asr_class_9
2026-05-16T16:51:33,resnet18,cifar10,fgsm,0.03137254901960784,0.00784313725490196,10,0.4,0.3,0.3,0.7586,0.0416,0.9584,0.03137257695198059,0.926489226869455,0.9610231425091352,0.9777777777777777,0.9916247906197655,0.9945429740791268,0.9823008849557522,0.8758029978586723,0.9238578680203046,0.9366666666666666,0.9302059496567505
2026-05-16T16:51:33,resnet18,cifar10,bim,0.03137254901960784,0.00784313725490196,10,0.4,0.3,0.3,0.7586,0.0017,0.9983,0.03137257695198059,0.9961977186311787,0.997563946406821,1.0,1.0,1.0,1.0,0.9967880085653105,0.9936548223350253,0.9988888888888889,0.9965675057208238
2026-05-16T16:51:33,resnet18,cifar10,pgd,0.03137254901960784,0.00784313725490196,10,0.4,0.3,0.3,0.7586,0.002,0.998,0.03137257695198059,0.9961977186311787,0.997563946406821,1.0,1.0,1.0,1.0,0.9957173447537473,0.9923857868020305,0.9977777777777778,0.9965675057208238
2026-05-16T16:51:33,resnet18,cifar10,mea,0.03137254901960784,0.00784313725490196,10,0.4,0.3,0.3,0.7586,0.0071,0.9929,0.03137260675430298,0.9860583016476553,0.9902557856272838,0.9897435897435898,1.0,1.0,0.9982300884955753,0.987152034261242,0.9796954314720813,0.9911111111111112,0.9897025171624714
2026-05-16T16:51:33,resnet18,cifar10,wea,0.03137254901960784,0.00784313725490196,10,0.4,0.3,0.3,0.7586,0.0095,0.9905,0.031372635650634764,0.9784537389100126,0.9890377588306942,0.9897435897435898,0.998324958123953,0.9986357435197817,0.9982300884955753,0.9807280513918629,0.9733502538071066,0.9877777777777778,0.988558352402746
