[2026-05-18T03:16:54] [INFO] Experiment ID: 20260518_031654
[2026-05-18T03:16:54] [INFO] Device: mps
[2026-05-18T03:16:54] [INFO] Config: ExperimentConfig(attack=AttackConfig(epsilon=0.03137254901960784, alpha=0.00784313725490196, iters=10), ensemble=EnsembleConfig(fgsm_weight=0.4, pgd_weight=0.3, bim_weight=0.3), reproducibility=ReproducibilityConfig(seed=42, deterministic=False, benchmark=True), batch_size=128, num_epochs=10, learning_rate=0.001, num_workers=None, pin_memory=None, data_dir='./data', prefer_cuda=False, device_warmup=True, device_warmup_iters=3, verbose=True, log_dir='outputs/logs')
[2026-05-18T03:16:54] [INFO] Loading CIFAR-10 with batch_size=128
[2026-05-18T03:16:56] [INFO] Train batches: 391, Test batches: 79
[2026-05-18T03:19:19] [INFO] Batch 380: loss=1.0753, acc=0.5781
[2026-05-18T03:19:20] [INFO] Batch 390: loss=1.2873, acc=0.4875
[2026-05-18T03:19:24] [INFO] Epoch 02 | Loss=1.1810 | TrainAcc=0.5768 | TestAcc=0.5015
[2026-05-18T03:19:24] [INFO] Batch 0: loss=0.8901, acc=0.6797
[2026-05-18T03:19:26] [INFO] Batch 10: loss=1.1427, acc=0.5938
[2026-05-18T03:19:27] [INFO] Batch 20: loss=0.8233, acc=0.6797
[2026-05-18T03:19:29] [INFO] Batch 30: loss=0.9894, acc=0.6719
[2026-05-18T03:19:30] [INFO] Batch 40: loss=1.0405, acc=0.6484
[2026-05-18T03:19:31] [INFO] Batch 50: loss=1.0851, acc=0.6406
[2026-05-18T03:19:33] [INFO] Batch 60: loss=1.0347, acc=0.6172
[2026-05-18T03:19:34] [INFO] Batch 70: loss=1.0341, acc=0.6016
[2026-05-18T03:19:36] [INFO] Batch 80: loss=1.0575, acc=0.6406
[2026-05-18T03:19:37] [INFO] Batch 90: loss=1.1757, acc=0.6016
[2026-05-18T03:19:39] [INFO] Batch 100: loss=1.0165, acc=0.6406
[2026-05-18T03:19:40] [INFO] Batch 110: loss=0.8917, acc=0.6719
[2026-05-18T03:19:42] [INFO] Batch 120: loss=1.1043, acc=0.5938
[2026-05-18T03:19:43] [INFO] Batch 130: loss=1.0813, acc=0.6016
[2026-05-18T03:19:44] [INFO] Batch 140: loss=1.1475, acc=0.5938
[2026-05-18T03:19:46] [INFO] Batch 150: loss=0.9146, acc=0.6562
[2026-05-18T03:19:47] [INFO] Batch 160: loss=1.2226, acc=0.5547
[2026-05-18T03:19:49] [INFO] Batch 170: loss=1.1239, acc=0.5859
[2026-05-18T03:19:50] [INFO] Batch 180: loss=0.9005, acc=0.6797
[2026-05-18T03:19:52] [INFO] Batch 190: loss=0.9317, acc=0.6953
[2026-05-18T03:19:53] [INFO] Batch 200: loss=0.9647, acc=0.6641
[2026-05-18T03:19:54] [INFO] Batch 210: loss=0.9847, acc=0.6406
[2026-05-18T03:19:56] [INFO] Batch 220: loss=1.0015, acc=0.6562
[2026-05-18T03:19:57] [INFO] Batch 230: loss=1.0497, acc=0.6562
[2026-05-18T03:19:59] [INFO] Batch 240: loss=0.8333, acc=0.6953
[2026-05-18T03:20:00] [INFO] Batch 250: loss=1.2547, acc=0.5469
[2026-05-18T03:20:02] [INFO] Batch 260: loss=0.9668, acc=0.6250
[2026-05-18T03:20:03] [INFO] Batch 270: loss=1.0390, acc=0.6484
[2026-05-18T03:20:04] [INFO] Batch 280: loss=1.0648, acc=0.6328
[2026-05-18T03:20:06] [INFO] Batch 290: loss=0.9314, acc=0.6797
[2026-05-18T03:20:07] [INFO] Batch 300: loss=1.0541, acc=0.6250
[2026-05-18T03:20:09] [INFO] Batch 310: loss=0.8941, acc=0.6562
[2026-05-18T03:20:10] [INFO] Batch 320: loss=1.0047, acc=0.6953
[2026-05-18T03:20:12] [INFO] Batch 330: loss=1.0440, acc=0.6328
[2026-05-18T03:20:13] [INFO] Batch 340: loss=0.8966, acc=0.7031
[2026-05-18T03:20:14] [INFO] Batch 350: loss=0.9616, acc=0.6562
[2026-05-18T03:20:16] [INFO] Batch 360: loss=0.8581, acc=0.6797
[2026-05-18T03:20:17] [INFO] Batch 370: loss=1.0355, acc=0.6328
[2026-05-18T03:20:19] [INFO] Batch 380: loss=0.9849, acc=0.5938
[2026-05-18T03:20:20] [INFO] Batch 390: loss=0.9953, acc=0.6375
[2026-05-18T03:20:24] [INFO] Epoch 03 | Loss=1.0197 | TrainAcc=0.6376 | TestAcc=0.6658
[2026-05-18T03:20:24] [INFO] Batch 0: loss=0.9076, acc=0.7031
[2026-05-18T03:20:26] [INFO] Batch 10: loss=0.8950, acc=0.7109
[2026-05-18T03:20:27] [INFO] Batch 20: loss=0.7968, acc=0.7109
[2026-05-18T03:20:29] [INFO] Batch 30: loss=0.9687, acc=0.6562
[2026-05-18T03:20:31] [INFO] Batch 40: loss=0.8716, acc=0.6641
[2026-05-18T03:20:32] [INFO] Batch 50: loss=0.9358, acc=0.7031
[2026-05-18T03:20:34] [INFO] Batch 60: loss=0.9669, acc=0.6172
[2026-05-18T03:20:36] [INFO] Batch 70: loss=0.9201, acc=0.7109
[2026-05-18T03:20:37] [INFO] Batch 80: loss=0.9081, acc=0.6797
[2026-05-18T03:20:39] [INFO] Batch 90: loss=1.0191, acc=0.6562
[2026-05-18T03:20:40] [INFO] Batch 100: loss=0.8976, acc=0.6953
[2026-05-18T03:20:42] [INFO] Batch 110: loss=0.9514, acc=0.6094
[2026-05-18T03:20:43] [INFO] Batch 120: loss=0.8822, acc=0.6875
[2026-05-18T03:20:45] [INFO] Batch 130: loss=1.0700, acc=0.6406
[2026-05-18T03:20:46] [INFO] Batch 140: loss=0.7679, acc=0.7344
[2026-05-18T03:20:48] [INFO] Batch 150: loss=0.8994, acc=0.7344
[2026-05-18T03:20:49] [INFO] Batch 160: loss=0.8865, acc=0.6797
[2026-05-18T03:20:51] [INFO] Batch 170: loss=0.9849, acc=0.6484
[2026-05-18T03:20:52] [INFO] Batch 180: loss=0.8461, acc=0.7031
[2026-05-18T03:20:54] [INFO] Batch 190: loss=0.9705, acc=0.6875
[2026-05-18T03:20:56] [INFO] Batch 200: loss=1.0145, acc=0.6641
[2026-05-18T03:20:57] [INFO] Batch 210: loss=0.9334, acc=0.7109
[2026-05-18T03:20:59] [INFO] Batch 220: loss=0.7960, acc=0.7656
[2026-05-18T03:21:01] [INFO] Batch 230: loss=1.0982, acc=0.6484
[2026-05-18T03:21:02] [INFO] Batch 240: loss=0.7857, acc=0.7031
[2026-05-18T03:21:04] [INFO] Batch 250: loss=0.9838, acc=0.6328
[2026-05-18T03:21:06] [INFO] Batch 260: loss=0.8081, acc=0.6641
[2026-05-18T03:21:07] [INFO] Batch 270: loss=0.8687, acc=0.6875
[2026-05-18T03:21:09] [INFO] Batch 280: loss=0.7543, acc=0.7734
[2026-05-18T03:21:10] [INFO] Batch 290: loss=0.9010, acc=0.6641
[2026-05-18T03:21:12] [INFO] Batch 300: loss=0.8615, acc=0.6953
[2026-05-18T03:21:14] [INFO] Batch 310: loss=1.0049, acc=0.6250
[2026-05-18T03:21:15] [INFO] Batch 320: loss=0.9228, acc=0.6562
[2026-05-18T03:21:17] [INFO] Batch 330: loss=0.7911, acc=0.6875
[2026-05-18T03:21:18] [INFO] Batch 340: loss=0.9816, acc=0.6953
[2026-05-18T03:21:20] [INFO] Batch 350: loss=0.9084, acc=0.6953
[2026-05-18T03:21:21] [INFO] Batch 360: loss=1.0007, acc=0.6328
[2026-05-18T03:21:23] [INFO] Batch 370: loss=0.9663, acc=0.6797
[2026-05-18T03:21:24] [INFO] Batch 380: loss=0.9037, acc=0.6484
[2026-05-18T03:21:26] [INFO] Batch 390: loss=1.0667, acc=0.6250
[2026-05-18T03:21:30] [INFO] Epoch 04 | Loss=0.9239 | TrainAcc=0.6737 | TestAcc=0.5881
[2026-05-18T03:21:30] [INFO] Batch 0: loss=0.8713, acc=0.6641
[2026-05-18T03:21:32] [INFO] Batch 10: loss=0.7838, acc=0.7031
[2026-05-18T03:21:33] [INFO] Batch 20: loss=0.8821, acc=0.7109
[2026-05-18T03:21:35] [INFO] Batch 30: loss=0.8947, acc=0.6562
[2026-05-18T03:21:36] [INFO] Batch 40: loss=0.8108, acc=0.6797
[2026-05-18T03:21:38] [INFO] Batch 50: loss=0.8379, acc=0.6562
[2026-05-18T03:21:40] [INFO] Batch 60: loss=0.7863, acc=0.7031
[2026-05-18T03:21:42] [INFO] Batch 70: loss=1.0148, acc=0.6562
[2026-05-18T03:21:43] [INFO] Batch 80: loss=1.0400, acc=0.6250
[2026-05-18T03:21:44] [INFO] Batch 90: loss=0.7946, acc=0.7031
[2026-05-18T03:21:46] [INFO] Batch 100: loss=1.0149, acc=0.6719
[2026-05-18T03:21:47] [INFO] Batch 110: loss=0.8636, acc=0.7188
[2026-05-18T03:21:49] [INFO] Batch 120: loss=0.8350, acc=0.6797
[2026-05-18T03:21:51] [INFO] Batch 130: loss=0.9248, acc=0.7188
[2026-05-18T03:21:53] [INFO] Batch 140: loss=0.9833, acc=0.5859
[2026-05-18T03:21:54] [INFO] Batch 150: loss=0.8491, acc=0.7031
[2026-05-18T03:21:56] [INFO] Batch 160: loss=0.8826, acc=0.6875
[2026-05-18T03:21:57] [INFO] Batch 170: loss=0.8491, acc=0.6953
[2026-05-18T03:21:59] [INFO] Batch 180: loss=0.8975, acc=0.6797
[2026-05-18T03:22:01] [INFO] Batch 190: loss=0.7787, acc=0.7109
[2026-05-18T03:22:02] [INFO] Batch 200: loss=0.8192, acc=0.6562
[2026-05-18T03:22:04] [INFO] Batch 210: loss=0.7945, acc=0.7109
[2026-05-18T03:22:05] [INFO] Batch 220: loss=0.8542, acc=0.6719
[2026-05-18T03:22:07] [INFO] Batch 230: loss=1.0051, acc=0.6406
[2026-05-18T03:22:08] [INFO] Batch 240: loss=0.7309, acc=0.7578
[2026-05-18T03:22:10] [INFO] Batch 250: loss=0.8017, acc=0.7031
[2026-05-18T03:22:11] [INFO] Batch 260: loss=0.7956, acc=0.7344
[2026-05-18T03:22:13] [INFO] Batch 270: loss=0.8589, acc=0.6875
[2026-05-18T03:22:14] [INFO] Batch 280: loss=1.1266, acc=0.5938
[2026-05-18T03:22:16] [INFO] Batch 290: loss=0.9439, acc=0.6719
[2026-05-18T03:22:17] [INFO] Batch 300: loss=0.8957, acc=0.6719
[2026-05-18T03:22:19] [INFO] Batch 310: loss=0.9036, acc=0.6797
[2026-05-18T03:22:20] [INFO] Batch 320: loss=0.7375, acc=0.7422
[2026-05-18T03:22:21] [INFO] Batch 330: loss=0.9256, acc=0.6328
[2026-05-18T03:22:23] [INFO] Batch 340: loss=0.9764, acc=0.6250
[2026-05-18T03:22:24] [INFO] Batch 350: loss=0.8563, acc=0.6719
[2026-05-18T03:22:26] [INFO] Batch 360: loss=0.9563, acc=0.6250
[2026-05-18T03:22:27] [INFO] Batch 370: loss=0.7966, acc=0.6953
[2026-05-18T03:22:29] [INFO] Batch 380: loss=0.7570, acc=0.7500
[2026-05-18T03:22:30] [INFO] Batch 390: loss=0.7968, acc=0.7500
[2026-05-18T03:22:34] [INFO] Epoch 05 | Loss=0.8496 | TrainAcc=0.7001 | TestAcc=0.7170
[2026-05-18T03:22:34] [INFO] Batch 0: loss=0.8582, acc=0.7344
[2026-05-18T03:22:35] [INFO] Batch 10: loss=0.7248, acc=0.7188
